-2871.5	-2871.499326574074	0.039795	0.11726	-0.2496941	-58.43369410576997	2.8523	-0.105	0.066
-2870.5	-2870.499326574074	0.036491	0.117366	-0.2524464	-58.43644638225669	2.6473	0.022	0.183
-2869.5	-2869.499326574074	0.033144	0.117291	-0.2549854	-58.43898539169459	2.4325	0.105	0.208
-2868.5	-2868.499326574074	0.029819	0.117052	-0.2573213	-58.44132131023798	2.2473	0.121	0.083
-2867.5	-2867.499326574074	0.026535	0.11669	-0.2594998	-58.44349979306571	2.1213	0.083	-0.085
-2866.5	-2866.499326574074	0.023326	0.116279	-0.2615761	-58.44557608215837	2.0317	0.014	-0.158
-2865.5	-2865.499326574074	0.020143	0.115959	-0.2635749	-58.44757489103358	1.977	-0.019	-0.039
-2864.5	-2864.499326574074	0.016893	0.115789	-0.2655501	-58.449550086515956	1.9822	-0.016	0.141
-2863.5	-2863.499326574074	0.013503	0.115798	-0.2675607	-58.451560682442505	2.0516	0.005	0.199
-2862.5	-2862.499326574074	0.010001	0.116005	-0.2696748	-58.453674807969946	2.1854	0.033	0.152
-2861.5	-2861.499326574074	0.006416	0.116395	-0.2719443	-58.45594428683398	2.3575	0.054	0.085
-2860.5	-2860.499326574074	0.00277	0.116944	-0.2743931	-58.458393086038996	2.5395	0.062	0.033
-2859.5	-2859.499326574074	-0.000937	0.117617	-0.2770161	-58.46101609786274	2.6999	0.06	0.014
-2858.5	-2858.499326574074	-0.00475	0.118334	-0.2797752	-58.46377521083923	2.8073	0.059	0.018
-2857.5	-2857.499326574074	-0.008566	0.119023	-0.282608	-58.466607992886566	2.8466	0.062	0.046
-2856.5	-2856.499326574074	-0.012239	0.119628	-0.2854469	-58.469446904200595	2.8212	0.077	0.09
-2855.5	-2855.499326574074	-0.015666	0.120148	-0.2882303	-58.472230298502836	2.7353	0.142	0.193
-2854.5	-2854.499326574074	-0.018896	0.120668	-0.2909004	-58.47490041924175	2.5979	0.242	0.308
-2853.5	-2853.499326574074	-0.022012	0.121291	-0.2934216	-58.47742159094196	2.4468	0.324	0.321
-2852.5	-2852.499326574074	-0.025094	0.122115	-0.2958209	-58.479820884531364	2.3764	0.335	0.119
-2851.5	-2851.499326574074	-0.028211	0.12319	-0.2982133	-58.482213302340824	2.4228	0.273	-0.024
-2850.5	-2850.499326574074	-0.031355	0.124507	-0.3006978	-58.48469781631138	2.563	0.153	-0.059
-2849.5	-2849.499326574074	-0.034507	0.126035	-0.3033668	-58.48736679763533	2.7858	0.059	-0.066
-2848.5	-2848.499326574074	-0.037708	0.127724	-0.3062863	-58.49028629309032	3.0595	0.041	-0.024
-2847.5	-2847.499326574074	-0.040947	0.129547	-0.309485	-58.493484984501265	3.3309	0.044	0.015
-2846.5	-2846.499326574074	-0.044207	0.131488	-0.3129225	-58.496922481572255	3.5254	-0.01	-0.035
-2845.5	-2845.499326574074	-0.047482	0.13351	-0.3164923	-58.50049230793957	3.5892	-0.133	-0.172
-2844.5	-2844.499326574074	-0.050775	0.135516	-0.3200528	-58.50405278324615	3.5085	-0.214	-0.252
-2843.5	-2843.499326574074	-0.054077	0.137424	-0.3234726	-58.50747259974014	3.3178	-0.202	-0.2
-2842.5	-2842.499326574074	-0.057327	0.13926	-0.3266688	-58.510668815870304	3.0685	-0.122	-0.035
-2841.5	-2841.499326574074	-0.060423	0.141074	-0.3296101	-58.51361011737026	2.8209	-0.033	0.064
-2840.5	-2840.499326574074	-0.063296	0.14292	-0.3323293	-58.5163293115329	2.6295	0.047	0.038
-2839.5	-2839.499326574074	-0.065894	0.14486	-0.3348943	-58.518894291773904	2.5136	0.129	-0.009
-2838.5	-2838.499326574074	-0.068193	0.146939	-0.3373785	-58.52137849142309	2.4638	0.206	0.01
-2837.5	-2837.499326574074	-0.070291	0.149154	-0.3398387	-58.52383868477773	2.4643	0.246	0.077
-2836.5	-2836.499326574074	-0.072316	0.151488	-0.3423203	-58.526320291275624	2.5044	0.23	0.118
-2835.5	-2835.499326574074	-0.074368	0.153914	-0.3448609	-58.528860911610536	2.5847	0.152	0.091
-2834.5	-2834.499326574074	-0.076444	0.156367	-0.3475017	-58.531501682591625	2.7012	0.029	0.035
-2833.5	-2833.499326574074	-0.07852	0.158772	-0.3502671	-58.534267081995495	2.8293	-0.11	0.0
-2832.5	-2832.499326574074	-0.080571	0.161053	-0.3531561	-58.5371560882777	2.9448	-0.22	-0.019
-2831.5	-2831.499326574074	-0.082573	0.163147	-0.3561438	-58.540143791469745	3.0214	-0.244	-0.047
-2830.5	-2830.499326574074	-0.084533	0.165067	-0.3591784	-58.543178407126106	3.0364	-0.133	-0.097
-2829.5	-2829.499326574074	-0.086469	0.166838	-0.3621936	-58.546193613437936	2.9824	0.013	-0.101
-2828.5	-2828.499326574074	-0.088378	0.168501	-0.3651228	-58.54912281356519	2.8673	0.047	0.007
-2827.5	-2827.499326574074	-0.090228	0.170123	-0.367915	-58.55191500886576	2.7127	-0.017	0.171
-2826.5	-2826.499326574074	-0.091991	0.171776	-0.3705455	-58.55454548582202	2.5499	-0.097	0.309
-2825.5	-2825.499326574074	-0.093683	0.173529	-0.3730252	-58.5570252063917	2.4183	-0.11	0.35
-2824.5	-2824.499326574074	-0.095328	0.175434	-0.3754075	-58.55940748733701	2.363	-0.034	0.283
-2823.5	-2823.499326574074	-0.096953	0.177487	-0.3777861	-58.56178611429641	2.4123	0.057	0.105
-2822.5	-2822.499326574074	-0.098574	0.179663	-0.3802656	-58.564265599125065	2.5621	0.123	-0.034
-2821.5	-2821.499326574074	-0.100184	0.181938	-0.3829367	-58.566936702118255	2.7913	0.146	-0.23
-2820.5	-2820.499326574074	-0.101786	0.184301	-0.3858606	-58.56986059807241	3.0578	0.13	-0.469
-2819.5	-2819.499326574074	-0.1034	0.186737	-0.3890452	-58.57304518431192	3.303	0.09	-0.633
-2818.5	-2818.499326574074	-0.105053	0.189229	-0.3924419	-58.576441898185294	3.4741	0.03	-0.584
-2817.5	-2817.499326574074	-0.10677	0.19176	-0.3959518	-58.57995180704165	3.5205	-0.05	-0.286
-2816.5	-2816.499326574074	-0.108576	0.194296	-0.3994317	-58.58343169820728	3.4135	-0.11	-0.004
-2815.5	-2815.499326574074	-0.110461	0.196801	-0.4027396	-58.586739616293926	3.1891	-0.16	0.155
-2814.5	-2814.499326574074	-0.112379	0.199241	-0.4057934	-58.58979340555379	2.9153	-0.209	0.204
-2813.5	-2813.499326574074	-0.114286	0.20161	-0.4085728	-58.59257279225858	2.6495	-0.252	0.184
-2812.5	-2812.499326574074	-0.116137	0.203901	-0.4111091	-58.59510909067467	2.434	-0.288	0.137
-2811.5	-2811.499326574074	-0.11789	0.206114	-0.4134637	-58.597463711339515	2.2873	-0.322	0.103
-2810.5	-2810.499326574074	-0.119515	0.208297	-0.4157139	-58.59971389872953	2.2313	-0.333	0.048
-2809.5	-2809.499326574074	-0.121009	0.210591	-0.4179547	-58.601954695768654	2.2605	-0.309	-0.051
-2808.5	-2808.499326574074	-0.122457	0.212976	-0.420252	-58.60425199207384	2.3409	-0.257	-0.152
-2807.5	-2807.499326574074	-0.123952	0.215397	-0.4226478	-58.60664778883802	2.4552	-0.183	-0.226
-2806.5	-2806.499326574074	-0.125478	0.217828	-0.4251665	-58.60916648525745	2.582	-0.115	-0.253
-2805.5	-2805.499326574074	-0.126994	0.22026	-0.4278073	-58.611807295528706	2.6954	-0.082	-0.241
-2804.5	-2804.499326574074	-0.128471	0.222709	-0.4305458	-58.61454578116536	2.7743	-0.096	-0.242
-2803.5	-2803.499326574074	-0.129904	0.225181	-0.4333345	-58.617334518930875	2.7891	-0.126	-0.285
-2802.5	-2802.499326574074	-0.131397	0.227659	-0.436099	-58.62009901466081	2.729	-0.085	-0.283
-2801.5	-2801.499326574074	-0.133073	0.230067	-0.4387714	-58.622771414229646	2.6056	0.011	-0.203
-2800.5	-2800.499326574074	-0.135005	0.232338	-0.4412945	-58.62529451114824	2.4352	0.095	-0.081
-2799.5	-2799.499326574074	-0.1371	0.23449	-0.4436372	-58.62763718760107	2.2509	0.149	0.02
-2798.5	-2798.499326574074	-0.139205	0.236583	-0.4458046	-58.62980459060054	2.0915	0.17	0.049
-2797.5	-2797.499326574074	-0.141162	0.238676	-0.4478419	-58.63184190384345	1.997	0.147	-0.038
-2796.5	-2796.499326574074	-0.142826	0.240837	-0.4498295	-58.6338295150199	1.995	0.09	-0.217
-2795.5	-2795.499326574074	-0.14412	0.243156	-0.4518668	-58.635866788972635	2.0977	0.06	-0.29
-2794.5	-2794.499326574074	-0.145115	0.245684	-0.454054	-58.63805399421835	2.2879	0.07	-0.238
-2793.5	-2793.499326574074	-0.145918	0.248438	-0.4564523	-58.64045230555348	2.5074	0.117	-0.155
-2792.5	-2792.499326574074	-0.146656	0.251338	-0.4590577	-58.643057715380564	2.6935	0.193	-0.081
-2791.5	-2791.499326574074	-0.147455	0.25428	-0.4618123	-58.64581230998738	2.7985	0.288	-0.025
-2790.5	-2790.499326574074	-0.148437	0.257165	-0.4646183	-58.64861829613801	2.7943	0.391	0.022
-2789.5	-2789.499326574074	-0.149632	0.2599	-0.4673732	-58.65137320506619	2.707	0.446	0.075
-2788.5	-2788.499326574074	-0.150865	0.262406	-0.4700106	-58.654010597092565	2.5547	0.4	0.169
-2787.5	-2787.499326574074	-0.151921	0.264715	-0.472464	-58.6564639932476	2.3465	0.305	0.192
-2786.5	-2786.499326574074	-0.152651	0.26689	-0.4747028	-58.65870278648799	2.136	0.194	-0.009
-2785.5	-2785.499326574074	-0.153077	0.269009	-0.4767517	-58.66075169033138	1.9727	0.096	-0.279
-2784.5	-2784.499326574074	-0.153301	0.271157	-0.4786725	-58.66267250821693	1.8823	0.071	-0.331
-2783.5	-2783.499326574074	-0.153469	0.27341	-0.4805432	-58.66454319184413	1.8725	0.126	-0.188
-2782.5	-2782.499326574074	-0.153679	0.275815	-0.4824386	-58.66643858898897	1.9261	0.202	-0.053
-2781.5	-2781.499326574074	-0.153914	0.278338	-0.4844067	-58.66840671224054	2.0138	0.211	0.035
-2780.5	-2780.499326574074	-0.154184	0.280926	-0.4864668	-58.670466813782696	2.1033	0.094	0.06
-2779.5	-2779.499326574074	-0.154561	0.283542	-0.4886132	-58.672613196540624	2.1926	-0.011	0.059
-2778.5	-2778.499326574074	-0.155081	0.286171	-0.490852	-58.67485198978102	2.2821	-0.049	0.063
-2777.5	-2777.499326574074	-0.155737	0.288741	-0.4931688	-58.67716881330125	2.346	-0.058	0.06
-2776.5	-2776.499326574074	-0.156512	0.29116	-0.4955306	-58.67953058477724	2.3696	-0.094	0.038
-2775.5	-2775.499326574074	-0.157343	0.29338	-0.4978871	-58.6818870913703	2.3304	-0.175	-0.028
-2774.5	-2774.499326574074	-0.158025	0.295487	-0.5001655	-58.68416548910318	2.2136	-0.238	-0.113
-2773.5	-2773.499326574074	-0.15834	0.29759	-0.5022989	-58.68629890610464	2.0504	-0.22	-0.16
-2772.5	-2772.499326574074	-0.1582	0.299791	-0.5042618	-58.68826180376345	1.8735	-0.147	-0.062
-2771.5	-2771.499326574074	-0.15777	0.302133	-0.5060453	-58.69004530250095	1.6949	-0.078	0.063
-2770.5	-2770.499326574074	-0.157227	0.304642	-0.5076662	-58.69166621851036	1.5601	-0.052	0.041
-2769.5	-2769.499326574074	-0.156669	0.307244	-0.5091957	-58.69319570629159	1.5159	-0.032	-0.033
-2768.5	-2768.499326574074	-0.156189	0.309824	-0.5107342	-58.694734191522	1.5803	0.03	-0.108
-2767.5	-2767.499326574074	-0.155841	0.31229	-0.5123885	-58.696388504176866	1.7411	0.064	-0.239
-2766.5	-2766.499326574074	-0.155605	0.314613	-0.5142293	-58.69822928798385	1.9404	0.066	-0.311
-2765.5	-2765.499326574074	-0.155396	0.316813	-0.5162599	-58.7002598826075	2.1114	0.121	-0.316
-2764.5	-2764.499326574074	-0.155158	0.31894	-0.5184265	-58.70242649980355	2.2054	0.234	-0.257
-2763.5	-2763.499326574074	-0.154873	0.321054	-0.5206362	-58.70463621831732	2.1957	0.355	-0.143
-2762.5	-2762.499326574074	-0.154573	0.323219	-0.5227857	-58.706785704998765	2.0892	0.431	0.011
-2761.5	-2761.499326574074	-0.154275	0.325493	-0.524794	-58.70879398280522	1.9209	0.437	0.193
-2760.5	-2760.499326574074	-0.153952	0.327904	-0.5266195	-58.71061948273564	1.7287	0.384	0.35
-2759.5	-2759.499326574074	-0.153607	0.330476	-0.5282551	-58.71225509326905	1.5475	0.283	0.412
